"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.060225542E0,1.117648494E-1,-1.363366038E-1,6.396210730E-1,6.634713017E-1
3.070272542E0,1.404530436E-1,-1.609785247E-1,6.344345927E-1,6.694388660E-1
3.080319542E0,1.492770767E-1,-1.895889509E-1,6.253439265E-1,6.702854932E-1
3.090366542E0,1.390725525E-1,-2.156763035E-1,6.691147211E-1,7.166393464E-1
3.100413542E0,1.714947786E-1,-2.726527423E-1,8.132760689E-1,8.747387845E-1
3.110460542E0,2.142507523E-1,-3.654077089E-1,1.046343454E0,1.128831609E0
3.120507542E0,2.214025183E-1,-3.746849012E-1,1.160564426E0,1.239482810E0
3.130554542E0,2.054802212E-1,-2.732228458E-1,1.182351444E0,1.230783401E0
3.140601542E0,1.543501576E-1,-1.711404008E-1,1.141372110E0,1.164406845E0
3.150648542E0,7.643568009E-2,-5.746585071E-2,1.096321360E0,1.100484103E0
3.160695542E0,-3.178484302E-2,2.928694904E-2,1.042889211E0,1.043784416E0
3.170742542E0,-1.245454010E-1,4.557085991E-2,9.963865972E-1,1.005173871E0
3.180789542E0,-1.634308469E-1,6.273243785E-2,9.572237009E-1,9.730992827E-1
3.190836542E0,-1.685801974E-1,4.119012594E-2,8.969511867E-1,9.135848842E-1
3.200883542E0,-1.361959782E-1,-2.230712771E-3,8.244609153E-1,8.356375539E-1
3.210930542E0,-9.147789817E-2,-3.335310280E-2,7.097774282E-1,7.164248969E-1
3.220978542E0,-3.861263674E-2,-4.858159125E-2,5.943305871E-1,5.975616734E-1
3.231025542E0,-3.689848892E-3,-8.332691610E-2,4.730148956E-1,4.803124831E-1
3.241072542E0,3.893631667E-2,-1.593728793E-1,3.430128729E-1,3.802283293E-1
3.251119542E0,7.685028423E-2,-2.407719684E-1,2.821687934E-1,3.788091009E-1
3.261166542E0,1.177886875E-1,-3.065133834E-1,2.680653092E-1,4.238910699E-1
3.271213542E0,1.310217771E-1,-3.663368315E-1,2.356462991E-1,4.548610320E-1
3.281260542E0,1.345739971E-1,-3.853964156E-1,1.966012242E-1,4.530922635E-1
3.291307542E0,9.533888776E-2,-3.868295681E-1,1.572865927E-1,4.283289513E-1
3.301354542E0,7.958678115E-2,-3.714280021E-1,1.634899038E-1,4.135477785E-1
3.311401542E0,7.731776912E-2,-3.556013435E-1,2.080863252E-1,4.192019462E-1
3.321448542E0,7.604771733E-2,-3.256688619E-1,2.660506511E-1,4.273481155E-1
3.331495542E0,7.983554363E-2,-2.670856082E-1,3.328083122E-1,4.341310963E-1
3.341542542E0,1.166241780E-1,-2.114516902E-1,3.726225883E-1,4.440277125E-1
3.351589542E0,1.637796333E-1,-1.552868450E-1,4.008184469E-1,4.599926085E-1
3.361636542E0,1.995385730E-1,-1.010311157E-1,3.934901315E-1,4.526117675E-1
3.371683542E0,2.166311538E-1,-7.838894248E-2,3.520392197E-1,4.207202103E-1
3.381730542E0,2.241489190E-1,-1.265097731E-1,2.894254804E-1,3.873171430E-1
3.391777542E0,2.362433364E-1,-1.547284359E-1,1.921041307E-1,3.415491178E-1
3.401824542E0,2.436041038E-1,-1.566439837E-1,1.190583739E-1,3.131376589E-1
3.411872542E0,2.338058149E-1,-1.492560267E-1,1.243024492E-1,3.039631877E-1
3.421919542E0,2.265582642E-1,-1.609469497E-1,2.240138483E-1,3.569520583E-1
3.431966542E0,2.195772734E-1,-1.911314464E-1,3.131534815E-1,4.275634593E-1
3.442013542E0,2.029831678E-1,-2.120866978E-1,3.467983603E-1,4.543699336E-1
3.452060542E0,1.783783767E-1,-2.005548191E-1,3.441378772E-1,4.364309330E-1
3.462107542E0,1.503614794E-1,-1.993064386E-1,3.247792080E-1,4.096500517E-1
3.472154542E0,1.461660656E-1,-1.780325139E-1,3.274756515E-1,4.003753202E-1
3.482201542E0,1.564191583E-1,-1.720853108E-1,3.332626408E-1,4.063794963E-1
3.492248542E0,1.618207430E-1,-1.768993235E-1,3.210361129E-1,4.006788106E-1
3.502295542E0,1.791855848E-1,-1.637243772E-1,3.168343037E-1,3.991204348E-1
3.512342542E0,2.035386898E-1,-1.497477776E-1,3.698939851E-1,4.479664668E-1
3.522389542E0,2.388695768E-1,-1.576479506E-1,4.279670691E-1,5.148469319E-1
3.532436542E0,2.646993595E-1,-2.116651136E-1,4.658447474E-1,5.760895763E-1
3.542483542E0,2.693186599E-1,-2.610319859E-1,4.626135761E-1,5.955514747E-1
3.552530542E0,2.510066788E-1,-3.036827463E-1,4.552493003E-1,6.020626949E-1
3.562577542E0,2.056330528E-1,-3.423041904E-1,4.538076693E-1,6.044820195E-1
3.572624542E0,1.423671662E-1,-3.414171678E-1,4.946928629E-1,6.177014822E-1
3.582671542E0,8.596956521E-2,-3.075424933E-1,5.529817092E-1,6.385623870E-1
3.592719542E0,1.537525356E-2,-2.491118520E-1,6.038624257E-1,6.534087101E-1
3.602766542E0,-6.432024926E-2,-2.223462224E-1,6.196440607E-1,6.614633014E-1
3.612813542E0,-1.425062568E-1,-2.456900615E-1,5.989493027E-1,6.628815179E-1
3.622860542E0,-1.634407872E-1,-2.671282929E-1,5.561134779E-1,6.382261481E-1
3.632907542E0,-1.688298370E-1,-2.514185786E-1,5.306859836E-1,6.110175355E-1
3.642954542E0,-1.746411288E-1,-1.903619528E-1,4.842634767E-1,5.488609221E-1
3.653001542E0,-1.762163321E-1,-9.871971130E-2,4.864126208E-1,5.266830307E-1
3.663048542E0,-1.710605497E-1,-4.398041725E-2,5.102581510E-1,5.399623778E-1
3.673095292E0,-1.457386342E-1,-1.654235780E-2,5.864991188E-1,6.045615068E-1
3.683142292E0,-8.762198836E-2,-2.611308038E-2,6.888663232E-1,6.949074162E-1
3.693189292E0,6.143998392E-3,-6.186003327E-2,7.854117474E-1,7.878680254E-1
3.703236292E0,1.298921681E-1,-8.921564698E-2,8.447840828E-1,8.593553127E-1
3.713283292E0,2.597356582E-1,-1.223541570E-1,8.520749760E-1,8.991467714E-1
3.723330292E0,3.521506092E-1,-1.432725710E-1,7.786333627E-1,8.664911971E-1
3.733377292E0,4.017750879E-1,-1.722244745E-1,6.692638251E-1,7.993738540E-1
3.743424292E0,4.424728417E-1,-2.184777045E-1,5.456159717E-1,7.356707902E-1
3.753472292E0,4.768495362E-1,-2.442972547E-1,4.428874093E-1,6.951373146E-1
3.763519292E0,4.991145639E-1,-2.461718720E-1,4.215497500E-1,6.981548039E-1
3.773566292E0,5.140553694E-1,-2.161598682E-1,4.446491754E-1,7.132257010E-1
3.783613292E0,5.160320206E-1,-1.749258882E-1,5.280138060E-1,7.587402006E-1
3.793660292E0,4.905430940E-1,-1.410605693E-1,6.233833551E-1,8.056906470E-1
3.803707292E0,4.548002341E-1,-1.474252635E-1,7.367035639E-1,8.782423369E-1
3.813754292E0,4.165159186E-1,-1.860548937E-1,8.327660081E-1,9.495268075E-1
3.823801292E0,4.066039744E-1,-2.332653129E-1,8.772536713E-1,9.946423991E-1
3.833848292E0,3.963783637E-1,-2.717189419E-1,8.725028086E-1,9.960964519E-1
3.843895292E0,3.673440874E-1,-3.307138395E-1,8.199421871E-1,9.574019597E-1
3.853942292E0,3.162297016E-1,-3.874113661E-1,7.367117500E-1,8.904116988E-1
3.863989292E0,2.544757222E-1,-4.387902653E-1,6.935195374E-1,8.592229856E-1
3.874036292E0,2.111116746E-1,-4.002325559E-1,7.861020112E-1,9.070339630E-1
3.884083292E0,1.834932651E-1,-2.988775045E-1,9.499371931E-1,1.012609605E0
3.894131292E0,1.756833950E-1,-2.162452376E-1,1.138920665E0,1.172504558E0
3.904178292E0,1.646597124E-1,-1.663041687E-1,1.293010585E0,1.314019128E0
3.914225292E0,1.643956741E-1,-1.335463125E-1,1.364006600E0,1.380353056E0
3.924272292E0,1.659705850E-1,-1.376691842E-1,1.367305892E0,1.384205346E0
3.934319292E0,1.398501956E-1,-1.617246294E-1,1.303165444E0,1.320588167E0
3.944366292E0,8.342606295E-2,-2.210919946E-1,1.167315036E0,1.190993691E0
3.954413292E0,4.524169821E-2,-2.950218505E-1,1.041863609E0,1.083773262E0
3.964460292E0,5.396980047E-3,-4.022100842E-1,9.010834140E-1,9.867894396E-1
3.974507292E0,-1.031068772E-2,-5.240824306E-1,8.835119462E-1,1.027308164E0
3.984554292E0,2.777339727E-2,-6.381288636E-1,9.982027423E-1,1.185068995E0
3.994601292E0,1.152565143E-1,-6.857053185E-1,1.188195151E0,1.376692981E0
4.004648292E0,2.161789448E-1,-6.798072320E-1,1.331569756E0,1.510612202E0
4.014695292E0,2.637255058E-1,-6.381493288E-1,1.315000793E0,1.485265227E0
4.024742292E0,2.528122625E-1,-5.339455140E-1,1.191107649E0,1.329567330E0
4.034790292E0,1.610890371E-1,-4.271010965E-1,1.111038802E0,1.201154546E0
4.044837292E0,1.534419753E-1,-2.874970686E-1,1.226798761E0,1.269344006E0
4.054884292E0,1.973444784E-1,-2.504993963E-1,1.291039196E0,1.329840967E0
4.064931292E0,1.886034027E-1,-3.310307586E-1,1.303875881E0,1.358397924E0
4.074978292E0,1.678609899E-1,-3.751158410E-1,1.141950107E0,1.213647088E0
4.085025292E0,1.046981969E-1,-2.530294865E-1,8.001177871E-1,8.456796715E-1
4.095072292E0,-2.121662199E-2,4.380617023E-2,5.220628023E-1,5.243268972E-1
4.105119292E0,-1.552538082E-1,3.283960032E-1,3.355611813E-1,4.945189443E-1
4.115166292E0,-3.001750016E-1,5.377497125E-1,1.577765894E-1,6.357462049E-1
4.125213292E0,-3.627881563E-1,7.093491197E-1,-2.318245590E-2,7.970751823E-1
4.135260292E0,-3.160145241E-1,7.462187380E-1,-3.068583691E-1,8.665273470E-1
4.145307292E0,-1.511011156E-1,6.172800314E-1,-5.904775643E-1,8.674848347E-1
4.155355292E0,1.086555925E-1,3.655071115E-1,-7.589335084E-1,8.493418373E-1
4.165402292E0,3.450164214E-1,1.525912786E-1,-9.416432101E-1,1.014402467E0
4.175449292E0,4.600919643E-1,3.766893268E-2,-1.258555866E0,1.340547065E0
4.185496292E0,3.749155739E-1,1.008024895E-1,-1.578585674E0,1.625624667E0
4.195543292E0,2.845684907E-1,6.904626131E-2,-1.749335480E0,1.773674501E0
4.205590292E0,2.623918290E-1,-3.798760593E-2,-1.862075938E0,1.880856009E0
4.215637292E0,3.103754693E-1,-1.792534125E-1,-1.942640337E0,1.975428104E0
4.225684292E0,4.183577549E-1,-2.779427183E-1,-1.936125954E0,2.000214757E0
4.235731292E0,4.938233820E-1,-2.801155436E-1,-1.847858725E0,1.933108408E0
4.245778292E0,5.410647914E-1,-2.424559665E-1,-1.655694076E0,1.758652574E0
4.255825292E0,5.485180179E-1,-1.863747364E-1,-1.421926779E0,1.535409823E0
4.265872292E0,5.745374697E-1,-1.521024513E-1,-1.168184810E0,1.310680819E0
4.275920292E0,5.991536629E-1,-1.853380251E-1,-1.034325086E0,1.209613029E0
4.285967292E0,5.648599624E-1,-2.782093513E-1,-9.750884065E-1,1.160717287E0
4.296014292E0,4.641172606E-1,-3.573736346E-1,-9.770296821E-1,1.139169762E0
4.306061292E0,3.340046525E-1,-4.781513822E-1,-1.032479705E0,1.185833966E0
4.316108292E0,2.145986617E-1,-5.522297573E-1,-1.064159920E0,1.217968236E0
4.326155292E0,9.274239510E-2,-5.781592351E-1,-1.124285084E0,1.267630152E0
4.336202292E0,-2.323778518E-2,-5.261201853E-1,-1.202992407E0,1.313214825E0
4.346249292E0,-1.468536982E-1,-4.326173598E-1,-1.252401087E0,1.333128753E0
4.356296292E0,-2.608325227E-1,-3.111285907E-1,-1.267014741E0,1.330473960E0
4.366343292E0,-3.196209405E-1,-2.152734303E-1,-1.173813632E0,1.235450783E0
4.376390292E0,-3.429291116E-1,-1.161777431E-1,-9.884180117E-1,1.052647999E0
4.386438292E0,-2.632397483E-1,-1.736038327E-2,-7.583338764E-1,8.029114622E-1
4.396485292E0,-1.952790226E-1,1.319576240E-1,-4.968370369E-1,5.499034028E-1
4.406532292E0,-1.478722101E-1,2.608051139E-1,-2.660445115E-1,4.008306127E-1
4.416579292E0,-9.068899915E-2,3.465100926E-1,-6.348468214E-2,3.637637196E-1
4.426626292E0,-4.121950820E-2,4.245043480E-1,4.431341618E-2,4.287967680E-1
4.436673292E0,3.360687196E-2,4.894248140E-1,1.435140610E-1,5.111382945E-1
4.446720292E0,1.337036026E-1,5.580249327E-1,3.110905838E-1,6.527218628E-1
4.456767292E0,2.361436048E-1,6.493870926E-1,4.500028861E-1,8.246029321E-1
4.466814292E0,3.158833272E-1,6.940452021E-1,5.650939241E-1,9.491112485E-1
4.476861292E0,3.403083164E-1,6.656417674E-1,6.933321342E-1,1.019606866E0
4.486909292E0,3.327445775E-1,6.764842594E-1,7.216165781E-1,1.043590146E0
4.496956292E0,2.736154863E-1,7.420514274E-1,7.495855647E-1,1.089671636E0
4.507003292E0,1.554476434E-1,7.487745559E-1,7.696841991E-1,1.085007406E0
4.517050292E0,6.516429484E-2,6.970863390E-1,7.138105452E-1,9.998506107E-1
4.527097292E0,1.508961707E-2,5.961598885E-1,5.957494140E-1,8.429422717E-1
4.537144292E0,3.835773468E-4,4.862766731E-1,4.934278178E-1,6.927742499E-1
4.547191292E0,3.533772089E-2,3.712859148E-1,4.350881007E-1,5.730651276E-1
4.557238292E0,8.256451227E-2,2.542831296E-1,4.113010427E-1,4.905561705E-1
4.567285292E0,1.232736316E-1,1.747212356E-1,3.318622327E-1,3.947865752E-1
4.577332292E0,1.533528784E-1,1.385415888E-1,2.316140592E-1,3.104125474E-1
4.587380292E0,2.035997567E-1,1.051294291E-1,1.892574137E-1,2.971925747E-1
4.597427292E0,2.576552188E-1,1.722005010E-2,1.940936458E-1,3.230403771E-1
4.607474292E0,2.507160357E-1,-6.668924868E-2,3.374007154E-1,4.256115942E-1
4.617521292E0,2.244570673E-1,-1.872401243E-1,3.466860938E-1,4.534656402E-1
4.627568292E0,1.775162047E-1,-2.294283700E-1,3.161343920E-1,4.290574947E-1
4.637615292E0,7.263104305E-2,-1.928856111E-1,2.343549415E-1,3.120935212E-1
4.647662292E0,-9.337623328E-2,-1.473205984E-1,1.204766160E-1,2.119837132E-1
4.657709292E0,-2.456206258E-1,-9.009857655E-2,2.642093629E-2,2.629549603E-1
4.667757000E0,-3.902130595E-1,-4.855060101E-2,-6.665416539E-2,3.988310048E-1
4.677804000E0,-5.562903562E-1,-1.172074378E-2,-1.671286261E-1,5.809718702E-1
4.687852000E0,-7.115002372E-1,6.705586910E-3,-2.470299509E-1,7.531940979E-1
4.697899000E0,-8.038035795E-1,-1.660550773E-2,-2.830496764E-1,8.523456204E-1
4.707946000E0,-8.392701584E-1,-1.140452635E-1,-2.532698071E-1,8.840397707E-1
4.717993000E0,-8.391455396E-1,-1.814923114E-1,-2.197877732E-1,8.862343714E-1
4.728040000E0,-7.976754051E-1,-2.289991844E-1,-1.740365267E-1,8.479477525E-1
4.738087000E0,-7.298143014E-1,-1.487549204E-1,-2.869395366E-1,7.981799537E-1
4.748134000E0,-6.845375564E-1,-6.326394975E-2,-3.455496874E-1,7.694144397E-1
4.758181000E0,-6.073230272E-1,-6.176647782E-2,-3.049103692E-1,6.823684418E-1
4.768228000E0,-5.123850026E-1,-6.802065969E-3,-3.142507115E-1,6.011141062E-1
4.778276000E0,-4.321171305E-1,8.745154202E-2,-3.296478921E-1,5.504913436E-1
4.788323000E0,-3.691505116E-1,1.197053683E-1,-3.156028801E-1,5.002066107E-1
4.798370000E0,-2.818357944E-1,1.107088423E-1,-3.171366048E-1,4.384786071E-1
4.808417000E0,-2.071699934E-1,9.521898329E-2,-2.931995657E-1,3.714189633E-1
4.818464000E0,-8.650889777E-2,1.480783975E-1,-3.322735843E-1,3.739207617E-1
4.828511000E0,1.115721837E-3,1.892515665E-1,-2.512843850E-1,3.145810586E-1
4.838558000E0,4.029499032E-2,1.794855469E-1,-1.706723312E-1,2.509338407E-1
4.848605000E0,3.800397813E-2,1.624426675E-1,-1.679577613E-1,2.367313502E-1
4.858652000E0,-4.811600670E-3,1.582572305E-1,-2.417686263E-1,2.889992581E-1
4.868700000E0,-6.034699313E-2,1.294988698E-1,-2.979691395E-1,3.304501853E-1
4.878747000E0,-9.352475256E-2,9.987395167E-2,-3.478561217E-1,3.737988322E-1
4.888794000E0,-1.331571802E-1,6.053037643E-2,-3.387672096E-1,3.689959125E-1
4.898841000E0,-2.078518519E-1,3.365072608E-2,-4.550478637E-1,5.014013582E-1
4.908888000E0,-2.456125858E-1,-5.889900327E-3,-6.270881510E-1,6.734981680E-1
4.918935000E0,-2.273274654E-1,-2.022318006E-2,-5.868277323E-1,6.296455677E-1
4.928982000E0,-2.245380512E-1,-5.632622838E-2,-4.324676710E-1,4.905285587E-1
4.939029000E0,-2.630036670E-1,-1.295994419E-1,-3.495968378E-1,4.562728276E-1
4.949076000E0,-2.359798097E-1,-1.939106280E-1,-2.483882591E-1,3.936807456E-1
4.959124000E0,-1.297299079E-1,-2.047507811E-1,-1.198918945E-1,2.704196696E-1
4.969171000E0,-4.199616462E-2,-2.094297230E-1,-1.241971993E-1,2.470818307E-1
4.979218000E0,1.543664932E-4,-2.184531462E-1,-2.243278438E-1,3.131210348E-1
4.989265000E0,1.452302188E-2,-2.443364310E-1,-3.424907166E-1,4.209644886E-1
4.999312000E0,3.944853276E-2,-2.422343570E-1,-3.242661148E-1,4.066720837E-1
5.009359000E0,-6.937721372E-3,-2.537557107E-1,-2.798091495E-1,3.778005464E-1
5.019406000E0,-1.283221176E-1,-2.006086135E-1,-1.811280298E-1,2.991951618E-1
5.029453000E0,-2.501476863E-1,-7.715459526E-2,-6.493508399E-2,2.697095876E-1
5.039501000E0,-3.012441650E-1,7.484669924E-2,2.721177220E-2,3.115935748E-1
5.049548000E0,-3.738315001E-1,2.203722024E-1,-4.478265524E-2,4.362560994E-1
5.059595000E0,-3.880249948E-1,2.656512862E-1,-1.056010070E-1,4.819601386E-1
5.069642000E0,-2.981290609E-1,1.973862129E-1,-6.000763535E-2,3.625509210E-1
5.079689000E0,-2.442867297E-1,2.192097759E-1,-2.532522655E-1,4.145668126E-1
5.089736000E0,-2.038368613E-1,1.976622015E-1,-3.851215965E-1,4.784751362E-1
5.099783000E0,-1.527359606E-1,1.925610906E-1,-3.413853005E-1,4.206565947E-1
5.109830000E0,-4.492620438E-2,4.663505316E-2,-8.134646416E-2,1.039732622E-1
5.119878000E0,8.343450487E-2,2.357597351E-3,2.980091929E-2,8.862826670E-2
5.129925000E0,1.671724802E-1,-2.475126386E-2,-3.612936080E-2,1.728137550E-1
5.139972000E0,2.683956404E-1,-1.039529693E-1,-1.666105628E-2,2.883054463E-1
5.150019000E0,3.631009823E-1,-1.619362986E-1,4.540947676E-2,4.001596041E-1
5.160066000E0,3.553677472E-1,-1.508569944E-1,2.116692066E-4,3.860623180E-1
5.170113000E0,3.637096775E-1,-6.628345191E-2,-4.257123828E-2,3.721431657E-1
5.180160000E0,3.560200042E-1,-1.783225358E-2,1.596868747E-1,3.905997063E-1
5.190207000E0,3.548458833E-1,3.208835006E-2,1.460643241E-1,3.850714867E-1
5.200255000E0,3.323969606E-1,2.007951397E-1,-4.114978015E-2,3.905121405E-1
5.210302000E0,3.646095639E-1,2.569278252E-1,-1.162935179E-1,4.609514332E-1
5.220349000E0,3.942920771E-1,2.037286878E-1,-1.437806940E-1,4.665238561E-1
5.230396000E0,4.087478560E-1,1.112023473E-1,-2.050179988E-1,4.706093408E-1
5.240443000E0,4.789328626E-1,5.938724577E-2,-1.533549249E-1,5.063805534E-1
5.250490000E0,5.087045458E-1,4.877045631E-2,-3.104240012E-1,5.979313780E-1
5.260537000E0,4.512623763E-1,-5.496382713E-3,-4.773491442E-1,6.569095432E-1
5.270584000E0,3.919681013E-1,2.942143500E-2,-4.174181074E-1,5.733606977E-1
5.280632000E0,3.515363592E-1,1.065795386E-1,-2.074761683E-1,4.218807536E-1
5.290679000E0,2.992309687E-1,1.900590670E-1,8.866776288E-2,3.654088036E-1
5.300726000E0,2.579928955E-1,2.625230259E-1,3.834112859E-1,5.314911922E-1
5.310773000E0,2.620528732E-1,2.880467069E-1,4.877320451E-1,6.241195090E-1
5.320820000E0,3.016853009E-1,2.605022281E-1,6.209374648E-1,7.378609401E-1
5.330867000E0,3.925554541E-1,9.561717868E-2,6.960104513E-1,8.047813229E-1
5.340914000E0,4.685195562E-1,-8.976820886E-2,6.537631488E-1,8.093053568E-1
5.350962000E0,5.449923661E-1,-2.174053252E-1,6.727443802E-1,8.926739358E-1
5.361009000E0,6.456741107E-1,-3.948858619E-1,7.363772893E-1,1.055974154E0
5.371056000E0,7.454097757E-1,-5.842947185E-1,8.657293940E-1,1.283169293E0
5.381103000E0,7.968202499E-1,-6.948842776E-1,1.029497041E0,1.475686561E0
5.391150000E0,7.989422044E-1,-7.841525495E-1,1.155738426E0,1.609016836E0
5.401197000E0,7.953347647E-1,-9.267117602E-1,1.249538291E0,1.747197188E0
5.411244000E0,8.181824675E-1,-1.033488935E0,1.352810644E0,1.888814063E0
5.421292000E0,8.352626961E-1,-1.133174021E0,1.371356258E0,1.965290085E0
5.431339000E0,8.446299355E-1,-1.297755600E0,1.381402944E0,2.075052630E0
5.441386000E0,9.084336564E-1,-1.455544469E0,1.429484013E0,2.233223221E0
5.451433000E0,1.056202444E0,-1.437785305E0,1.384909519E0,2.258487229E0
5.461480000E0,1.174074125E0,-1.172632202E0,1.157723556E0,2.023324039E0
5.471527000E0,1.081061589E0,-7.531272233E-1,8.995420879E-1,1.595327785E0
5.481574000E0,9.027182955E-1,-2.774047744E-1,7.185830426E-1,1.186682484E0
5.491621000E0,7.079884726E-1,1.273219514E-1,4.471541226E-1,8.469978548E-1
5.501669000E0,4.493032667E-1,2.906452096E-1,2.290471315E-1,5.820744383E-1
5.511716000E0,2.184472625E-1,2.212288195E-1,2.381091464E-1,3.916086856E-1
5.521763000E0,1.125206020E-1,1.156514937E-1,4.246218771E-1,4.542465106E-1
5.531810000E0,1.194592370E-1,2.171363533E-2,6.186868715E-1,6.304882523E-1
5.541857000E0,1.954174554E-1,-2.477816105E-2,6.875436831E-1,7.152050442E-1
5.551904000E0,3.169670355E-1,-7.180380821E-4,5.906775391E-1,6.703495897E-1
5.561951000E0,4.429958752E-1,1.445782542E-2,4.378418469E-1,6.230247644E-1
5.571999000E0,5.695202664E-1,2.155049801E-2,2.561501455E-1,6.248445045E-1
5.582046000E0,6.841110751E-1,-3.753327727E-3,9.828350902E-2,6.911452081E-1
5.592093000E0,7.893434152E-1,-1.938819766E-2,2.338067651E-2,7.899275824E-1
5.602140000E0,8.522527313E-1,9.342096448E-3,1.302116454E-2,8.524033925E-1
5.612187000E0,8.340307608E-1,2.493779004E-2,-6.410887241E-3,8.344281292E-1
5.622234000E0,7.626865438E-1,-2.598034859E-2,-1.074566209E-1,7.706572960E-1
5.632282000E0,6.987779385E-1,-1.125530541E-1,-2.556262350E-1,7.525314408E-1
5.642329000E0,6.759726280E-1,-1.258771044E-1,-3.547517431E-1,7.737136670E-1
5.652376000E0,6.663867027E-1,-9.192583144E-2,-3.300712305E-1,7.493120933E-1
5.662423000E0,6.155863854E-1,-5.471590519E-2,-1.827009308E-1,6.444533019E-1
5.672469000E0,4.528557426E-1,-7.889881968E-2,3.677138507E-2,4.611458360E-1
5.682516000E0,2.122124130E-1,-1.452974617E-1,2.655156308E-1,3.696539068E-1
5.692563000E0,-2.112686723E-2,-2.701138812E-1,4.521996850E-1,5.271550137E-1
5.702611000E0,-1.358898765E-1,-4.308094007E-1,4.912444675E-1,6.673709052E-1
5.712658000E0,-9.147880266E-2,-5.697807598E-1,2.656974792E-1,6.353059390E-1
5.722705000E0,5.453698039E-2,-6.940183049E-1,-5.812307775E-2,6.985799754E-1
5.732752000E0,2.001817667E-1,-7.711933655E-1,-2.348083931E-1,8.306304402E-1
5.742799000E0,3.016087389E-1,-7.916632980E-1,-2.656232196E-1,8.878368677E-1
5.752846000E0,3.079670012E-1,-7.776750040E-1,-8.985299349E-2,8.412464836E-1
5.762894000E0,2.067055053E-1,-7.272614801E-1,2.103851581E-1,7.847919094E-1
5.772941000E0,7.754051149E-2,-6.499168503E-1,5.603164566E-1,8.616025619E-1
5.782988000E0,-2.061697176E-2,-5.659970266E-1,8.589390224E-1,1.028860505E0
5.793035000E0,-5.988687208E-2,-4.586538416E-1,9.771784937E-1,1.081123301E0
5.803082000E0,-8.019865572E-2,-3.328381330E-1,8.373230356E-1,9.046120235E-1
5.813129000E0,-1.261019298E-1,-1.681980819E-1,6.210924160E-1,6.557042632E-1
5.823176000E0,-2.027258537E-1,9.432143569E-3,4.869871098E-1,5.275823938E-1
5.833224000E0,-2.897005919E-1,1.751135838E-1,3.908764261E-1,5.170837269E-1
5.843271000E0,-3.659313270E-1,3.130494010E-1,3.544862795E-1,5.979683821E-1
5.853318000E0,-4.232787716E-1,4.264760292E-1,3.480403090E-1,6.943909408E-1
5.863365000E0,-4.718062761E-1,4.987341660E-1,3.265278178E-1,7.602350600E-1
5.873412000E0,-5.179767680E-1,4.731958669E-1,2.821644080E-1,7.561950898E-1
5.883459000E0,-5.347173464E-1,3.708081973E-1,2.686438912E-1,7.039821731E-1
5.893507000E0,-5.257310531E-1,2.337827915E-1,2.185642433E-1,6.154818131E-1
5.903554000E0,-4.943607411E-1,6.702546358E-2,1.494747126E-1,5.207952043E-1
5.913601000E0,-4.581679380E-1,-9.339757562E-2,8.411102772E-2,4.750953920E-1
5.923648000E0,-4.111536929E-1,-2.378612244E-1,2.424781859E-2,4.756188369E-1
5.933695000E0,-3.251674631E-1,-3.536635762E-1,-9.414601922E-3,4.805210078E-1
5.943742000E0,-2.349323358E-1,-4.050611866E-1,-2.897178411E-2,4.691557647E-1
5.953789000E0,-1.593445203E-1,-3.941830266E-1,-5.326813459E-3,4.252050206E-1
5.963837000E0,-1.121724004E-1,-3.539951134E-1,6.604137719E-2,3.771692607E-1
5.973884000E0,-5.233959675E-2,-3.132376814E-1,1.425434232E-1,3.481032978E-1
5.983931000E0,2.199578175E-2,-2.908878690E-1,2.044128120E-1,3.562080354E-1
5.993978000E0,9.165512362E-2,-3.112753558E-1,2.725118244E-1,4.237401365E-1
6.004025000E0,1.568483439E-1,-3.356623381E-1,2.804798251E-1,4.646929530E-1
6.014072000E0,2.144042600E-1,-3.629279047E-1,2.820153040E-1,5.071671149E-1
6.024120000E0,2.710625920E-1,-3.625145066E-1,2.550333273E-1,5.195514357E-1
6.034167000E0,3.436201063E-1,-3.420550990E-1,2.543544656E-1,5.475149883E-1
